gene_id	accession_number	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN370360_c5_g1	XP_021193771	0	6	0	5	7	0	0	0	0	7	0	0	0	6	5	7	6	0	0	6	0
TRINITY_DN394458_c7_g1	XP_021231280	0	5	15	10	0	0	0	0	18	11	0	43	5	16	25	10	0	0	10	0	31
TRINITY_DN394254_c1_g10	XP_021254808	5	18	5	17	6	13	0	0	22	0	5	55	22	19	0	0	0	6	10	68	49
TRINITY_DN393820_c1_g4	XP_021307096	29	28	22	24	28	7	9	32	17	33	6	0	0	33	5	41	10	29	21	0	5
TRINITY_DN392352_c3_g1	XP_021330261	0	10	0	0	8	11	6	0	0	0	31	43	12	37	0	0	0	0	21	31	71
TRINITY_DN374064_c2_g1	XP_021341631	0	0	16	0	0	0	6	5	0	11	0	6	0	13	0	89	22	21	8	0	0
TRINITY_DN297736_c0_g1	XP_021342592	24	0	6	0	5	0	10	5	0	0	6	0	0	0	0	6	7	5	6	0	0
TRINITY_DN387912_c4_g1	XP_021343083	40	46	34	29	43	31	40	28	25	39	30	58	37	32	32	29	21	31	68	65	60
TRINITY_DN380107_c0_g1	XP_021343110	5	0	15	5	0	0	0	6	0	6	0	0	0	5	0	19	13	0	6	0	0
TRINITY_DN391213_c1_g2	XP_021343678	0	46	0	0	0	49	7	0	53	0	40	69	76	17	0	0	0	0	0	21	34
TRINITY_DN383479_c1_g1	XP_021345138	21	11	5	0	0	25	0	5	0	0	28	42	28	0	0	0	6	0	10	5	29
TRINITY_DN398140_c0_g2	XP_021346522	0	13	0	0	6	19	0	0	18	0	33	78	37	35	0	0	0	0	7	83	19
TRINITY_DN397501_c1_g2	XP_021346547	10	8	15	21	11	0	9	8	10	7	0	0	0	5	0	62	0	114	10	0	0
TRINITY_DN400910_c2_g6	XP_021348332	8	6	0	0	0	0	0	12	5	0	12	0	0	6	0	0	0	6	0	0	0
TRINITY_DN373393_c0_g1	XP_021349581	6	48	0	0	97	233	94	0	58	0	195	313	213	168	0	0	0	0	145	314	253
TRINITY_DN380531_c3_g3	XP_021349850	0	9	0	0	0	64	0	0	0	0	133	17	132	102	0	9	0	0	0	403	109
TRINITY_DN381647_c2_g1	XP_021350585	0	0	0	0	26	0	36	0	0	0	80	52	34	51	0	0	0	0	23	47	55
TRINITY_DN387663_c2_g9	XP_021351062	0	49	0	0	12	27	24	0	29	0	35	57	42	30	0	0	0	0	13	29	77
TRINITY_DN383108_c1_g1	XP_021351231	0	28	0	0	0	31	0	0	5	0	45	376	42	7	0	0	0	0	26	12	27
TRINITY_DN385421_c0_g1	XP_021353220	0	0	5	0	0	26	8	0	0	0	5	30	35	6	0	0	0	0	0	15	13
TRINITY_DN395568_c4_g4	XP_021353655	7	10	14	23	5	8	9	9	12	5	85	8	20	21	9	0	0	5	9	12	8
TRINITY_DN394442_c0_g1	XP_021354168	0	8	0	0	6	8	0	0	0	0	39	97	14	0	0	0	0	0	13	7	8
TRINITY_DN389432_c0_g1	XP_021354551	0	0	0	0	0	6	0	0	0	0	5	10	10	5	0	0	0	0	0	0	0
TRINITY_DN383083_c1_g2	XP_021354644	8	72	62	120	83	139	49	0	91	21	518	942	115	121	69	99	22	0	407	1163	560
TRINITY_DN390218_c0_g2	XP_021355375	0	30	0	10	74	194	79	0	37	5	128	593	169	178	5	0	0	0	74	243	210
TRINITY_DN395069_c0_g3	XP_021356199	0	26	0	0	0	32	0	0	25	0	84	167	74	56	0	0	0	0	5	61	85
TRINITY_DN398826_c0_g3	XP_021356972	0	60	0	0	38	16	14	0	35	0	55	90	22	48	0	0	0	0	12	115	292
TRINITY_DN396827_c1_g3	XP_021357041	0	12	6	0	0	0	5	5	0	9	0	0	0	0	0	0	0	0	0	0	0
TRINITY_DN391432_c0_g2	XP_021358326	0	17	10	29	0	77	0	0	0	0	16	101	96	26	6	10	9	0	30	84	27
TRINITY_DN348878_c0_g1	XP_021359269	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	7	6	7
TRINITY_DN380164_c7_g1	XP_021359397	0	18	0	0	0	0	7	0	30	0	0	0	0	0	0	0	0	0	0	7	18
TRINITY_DN381511_c0_g2	XP_021360145	0	7	0	0	0	12	0	0	19	0	26	41	26	21	0	0	0	0	11	23	21
TRINITY_DN391365_c1_g1	XP_021362266	0	38	0	0	123	130	116	0	41	0	152	177	165	328	0	0	0	0	37	183	238
TRINITY_DN375295_c0_g1	XP_021363112	0	24	28	31	16	0	6	24	12	32	5	0	0	0	0	90	25	191	31	0	0
TRINITY_DN400204_c0_g6	XP_021363586	0	31	0	0	0	5	11	0	31	0	26	7	26	0	0	0	0	0	0	21	27
TRINITY_DN396540_c0_g2	XP_021364454	0	67	0	0	15	22	20	0	48	0	56	7	23	6	0	0	0	0	0	47	112
TRINITY_DN376579_c7_g2	XP_021365204	0	29	0	0	0	6	0	0	33	0	11	50	28	0	0	0	0	0	0	56	51
TRINITY_DN390014_c0_g1	XP_021365336	6	5	7	0	0	0	6	5	12	0	0	6	0	5	6	0	16	12	0	0	0
TRINITY_DN393856_c1_g3	XP_021365929	0	29	0	0	187	329	203	0	31	6	271	222	299	668	5	0	0	0	252	75	556
TRINITY_DN394749_c0_g1	XP_021365942	0	0	0	5	14	64	6	0	6	0	31	90	57	35	0	0	0	0	25	39	105
TRINITY_DN391066_c5_g1	XP_021366222	0	0	0	0	11	12	0	0	5	0	0	148	32	33	0	0	0	0	18	57	11
TRINITY_DN368749_c0_g2	XP_021366846	12	29	39	49	26	6	34	58	32	72	15	17	0	28	19	182	48	219	9	0	0
TRINITY_DN400332_c5_g2	XP_021367647	0	0	0	0	6	0	8	0	0	0	8	8	0	34	0	0	0	0	24	29	5
TRINITY_DN383174_c0_g1	XP_021368141	0	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	6	8	5
TRINITY_DN382837_c6_g3	XP_021369486	0	0	0	0	0	16	6	0	0	0	0	31	21	6	0	0	0	0	15	67	36
TRINITY_DN399343_c1_g1	XP_021370236	0	0	0	44	13	103	12	0	16	5	101	275	102	60	0	0	0	0	34	109	79
TRINITY_DN383697_c2_g5	XP_021370576	0	0	13	35	10	6	6	14	5	8	0	13	12	26	10	16	9	6	13	6	38
TRINITY_DN298823_c0_g1	XP_021371221	0	6	0	0	9	0	0	5	9	0	0	0	0	0	0	10	0	6	10	0	0
TRINITY_DN399407_c0_g5	XP_021373272	0	22	0	0	59	79	72	0	16	7	105	205	108	129	0	0	0	0	35	175	77
TRINITY_DN372092_c0_g1	XP_021373478	10	0	5	14	41	91	44	5	5	15	40	137	119	50	7	0	23	11	26	77	55
TRINITY_DN399059_c4_g1	XP_021374219	12	31	8	26	91	193	69	8	37	0	140	585	126	196	12	23	0	9	49	72	229
TRINITY_DN379042_c5_g4	XP_021374593	7	13	9	0	0	0	5	0	12	5	7	0	0	8	0	0	10	8	0	0	0
TRINITY_DN378300_c0_g2	XP_021375466	0	0	0	28	0	0	0	0	0	7	6	0	0	0	0	78	0	192	0	0	0
TRINITY_DN398540_c0_g4	XP_021375550	0	5	0	0	0	0	0	0	0	0	5	21	20	10	0	0	0	0	0	21	19
TRINITY_DN392114_c0_g9	XP_021377069	10	18	12	0	7	6	0	5	27	9	10	0	22	0	0	0	6	0	6	14	15
TRINITY_DN396764_c4_g7	XP_021377984	0	17	0	0	5	16	8	0	25	0	28	21	27	8	0	12	9	7	13	37	36
TRINITY_DN790596_c0_g1	XP_021378384	0	0	0	0	5	5	0	0	8	0	6	0	0	0	0	0	7	0	5	0	0
TRINITY_DN379237_c11_g2	XP_021379628	0	0	7	0	12	5	0	6	0	12	14	0	0	0	5	0	0	5	0	0	0
TRINITY_DN381146_c5_g3	XP_021380292	10	190	8	48	100	248	133	0	232	17	318	331	386	181	16	18	15	22	188	578	468
TRINITY_DN385808_c0_g1	XP_021392386	0	13	0	0	25	12	10	0	13	0	35	127	0	15	0	0	0	0	32	390	106
TRINITY_DN391281_c0_g5	XP_021398128	0	0	0	8	5	0	0	0	0	0	0	46	8	11	0	5	0	0	0	13	28
TRINITY_DN393462_c2_g2	XP_021404875	23	94	23	14	361	1231	294	0	92	40	916	2120	1236	1545	13	9	39	0	599	1405	1263
TRINITY_DN394180_c2_g6	XP_021413522	0	0	0	0	0	5	0	0	8	0	45	31	0	0	0	0	0	0	16	13	21
TRINITY_DN373984_c1_g1	XP_021414126	11	14	30	29	21	27	5	15	5	11	47	43	31	7	13	15	16	19	24	37	27
TRINITY_DN396421_c0_g1	XP_021433386	0	0	0	0	0	47	6	0	5	0	29	126	29	22	0	0	0	0	5	38	72
TRINITY_DN393012_c0_g2	XP_021478554	13	21	6	8	0	23	10	5	42	13	53	58	36	12	20	6	6	8	9	18	41
TRINITY_DN394780_c5_g1	XP_021481516	0	38	0	0	109	201	33	0	66	0	203	300	119	134	0	0	0	0	180	90	312
TRINITY_DN382307_c3_g1	XP_021534763	0	41	0	0	0	50	0	0	53	0	109	128	54	28	0	0	0	0	17	6	123
TRINITY_DN393266_c0_g3	XP_021539267	0	0	0	0	8	5	13	0	5	0	54	17	0	27	0	0	0	0	0	8	22
TRINITY_DN387431_c2_g6	XP_021590097	0	0	0	0	6	14	7	0	5	0	29	14	23	51	0	0	13	0	0	133	18
TRINITY_DN400196_c3_g1	XP_021853335	0	51	7	0	26	120	36	0	32	7	91	143	212	52	0	0	0	0	56	169	208
TRINITY_DN388912_c1_g4	XP_021880821	15	23	0	16	0	0	7	27	0	16	8	7	0	16	0	178	0	162	24	0	0
TRINITY_DN386040_c2_g1	XP_021910695	65	34	35	13	15	5	12	40	11	0	8	0	0	5	0	7	12	27	10	51	6
TRINITY_DN399221_c3_g1	XP_021913095	7	7	0	0	0	8	9	0	5	8	8	35	18	8	0	0	0	0	0	12	17
TRINITY_DN383814_c5_g1	XP_021914028	8	42	5	12	144	189	108	7	49	6	139	194	247	170	15	8	0	11	124	187	249
TRINITY_DN379861_c0_g2	XP_021917441	10	0	9	9	0	0	13	8	5	13	15	0	11	0	12	18	10	7	0	0	15
TRINITY_DN377679_c10_g3	XP_021926033	0	0	0	0	0	16	0	0	0	0	8	25	10	0	0	0	0	0	12	6	0
TRINITY_DN663396_c0_g1	XP_021927509	11	5	0	0	0	0	8	11	8	0	0	0	0	5	0	0	0	5	0	0	0
TRINITY_DN394904_c1_g4	XP_021928418	5	0	0	0	14	0	0	0	7	0	14	21	13	11	0	0	0	0	0	21	17
TRINITY_DN397390_c2_g2	XP_021933504	0	33	0	0	65	65	48	0	19	0	78	156	104	99	0	6	0	0	29	186	218
TRINITY_DN378136_c10_g2	XP_021934936	0	0	0	6	0	0	5	0	5	0	0	10	0	0	0	21	6	0	0	15	0
TRINITY_DN396983_c0_g1	XP_021940000	0	0	0	0	0	10	6	0	5	0	42	26	0	20	0	0	0	0	0	23	59
TRINITY_DN370761_c0_g1	XP_021940045	0	0	0	0	0	0	6	6	0	6	0	0	0	0	0	7	0	8	0	0	0
TRINITY_DN385181_c3_g2	XP_021942051	0	9	0	0	0	0	0	0	26	0	0	18	5	0	0	0	0	0	0	17	24
TRINITY_DN388461_c2_g5	XP_021945003	0	7	0	0	0	0	0	5	0	0	0	5	0	7	20	6	11	0	9	25	7
TRINITY_DN390329_c0_g1	XP_021967887	0	5	0	0	0	33	0	0	15	0	5	40	31	18	0	0	0	0	16	28	25
TRINITY_DN387335_c0_g1	XP_022048134	0	10	0	64	21	55	22	0	30	0	80	107	55	65	0	19	0	0	21	28	104
TRINITY_DN199218_c0_g1	XP_022074417	0	38	0	0	49	61	50	0	35	0	41	126	114	48	0	0	0	0	30	118	140
TRINITY_DN398300_c0_g2	XP_022080067	0	0	0	0	0	0	0	0	5	0	0	54	0	0	0	0	0	0	5	66	20
TRINITY_DN398443_c1_g2	XP_022080067	0	0	0	0	0	38	0	0	6	0	34	239	125	33	0	0	5	0	74	133	199
TRINITY_DN398853_c0_g10	XP_022080067	0	0	0	0	0	0	6	0	0	0	6	0	0	6	0	0	0	0	0	7	7
TRINITY_DN398853_c0_g2	XP_022080099	0	17	0	0	0	16	0	0	7	0	5	12	16	7	0	0	0	0	0	10	9
TRINITY_DN396393_c0_g7	XP_022080321	0	0	6	12	0	20	14	0	5	10	27	65	38	31	0	11	0	7	16	32	68
TRINITY_DN394456_c1_g5	XP_022080669	0	0	0	0	0	0	0	0	6	0	5	6	17	0	0	0	0	0	0	0	19
TRINITY_DN393302_c0_g1	XP_022081004	0	0	0	0	7	0	0	0	0	0	0	9	7	0	0	0	0	0	0	14	10
TRINITY_DN397316_c4_g4	XP_022081146	0	20	0	0	18	23	17	0	21	0	35	31	24	18	0	0	0	0	21	44	55
TRINITY_DN394275_c2_g5	XP_022081337	0	61	0	0	42	139	33	0	65	0	90	220	151	54	0	0	0	0	42	238	157
TRINITY_DN381702_c2_g4	XP_022081582	0	37	0	0	10	23	11	0	22	0	16	41	62	18	0	0	0	0	9	71	76
TRINITY_DN394149_c1_g1	XP_022082093	5	7	11	6	0	7	12	0	13	13	14	0	0	0	0	0	6	5	0	0	0
TRINITY_DN396037_c2_g2	XP_022082126	5	26	0	0	27	53	34	0	10	21	74	28	50	39	0	0	5	8	0	87	23
TRINITY_DN386833_c2_g5	XP_022082829	23	122	12	105	535	557	409	0	68	5	471	835	666	1018	20	28	95	23	308	995	1909
TRINITY_DN385516_c2_g1	XP_022083092	0	0	0	0	19	22	12	0	10	0	15	40	16	16	0	0	0	0	8	30	38
TRINITY_DN379959_c1_g1	XP_022083330	9	13	34	110	15	46	12	18	24	12	36	75	52	37	44	45	25	34	30	58	73
TRINITY_DN390973_c0_g1	XP_022083715	0	0	0	0	0	0	0	0	5	0	17	41	11	53	0	0	0	0	0	26	69
TRINITY_DN391206_c3_g2	XP_022084917	0	34	0	5	22	66	31	0	43	0	49	103	105	62	0	0	0	0	11	64	89
TRINITY_DN397278_c0_g1	XP_022085406	0	7	0	0	0	0	0	0	5	0	0	0	5	8	0	0	0	0	0	0	8
TRINITY_DN398476_c0_g6	XP_022085761	0	36	6	5	43	76	11	0	32	0	114	232	121	95	0	6	0	0	74	160	165
TRINITY_DN391269_c0_g1	XP_022085994	0	0	6	0	16	28	39	0	26	0	40	50	44	44	0	0	0	0	13	51	32
TRINITY_DN397836_c2_g7	XP_022086465	0	0	0	0	0	15	0	0	0	0	5	16	23	0	0	0	0	0	0	26	22
TRINITY_DN390531_c1_g6	XP_022087078	395	450	393	433	311	145	320	406	507	552	258	167	139	271	731	647	365	474	325	78	117
TRINITY_DN379830_c6_g1	XP_022087098	0	0	0	9	0	9	0	0	18	0	6	18	13	0	0	0	0	0	19	5	19
TRINITY_DN390359_c4_g4	XP_022087226	0	13	0	0	33	32	6	0	39	0	96	121	50	71	0	0	0	0	43	86	190
TRINITY_DN385877_c3_g1	XP_022087482	6	69	5	15	85	66	45	5	69	0	288	180	99	92	18	5	5	5	77	229	230
TRINITY_DN394437_c1_g1	XP_022087491	0	13	0	0	0	0	0	0	6	0	14	5	12	0	0	0	0	0	0	0	6
TRINITY_DN397086_c0_g5	XP_022087652	19	7	24	58	25	43	0	19	9	0	16	61	45	19	17	35	23	9	22	73	68
TRINITY_DN390579_c2_g3	XP_022087728	59	75	65	72	28	43	41	72	77	66	103	111	44	53	52	156	82	86	50	20	109
TRINITY_DN389314_c3_g4	XP_022088322	0	0	0	18	34	26	19	0	9	0	38	96	24	44	0	0	0	0	8	56	52
TRINITY_DN397042_c2_g1	XP_022088397	86	192	72	41	90	56	86	74	229	82	212	117	92	111	35	46	34	71	60	52	120
TRINITY_DN390572_c8_g7	XP_022088651	0	13	0	0	0	0	0	0	12	0	8	9	8	0	0	0	0	0	0	0	14
TRINITY_DN394591_c1_g1	XP_022088746	0	9	0	0	6	0	0	0	0	0	7	23	22	8	0	0	0	0	6	5	21
TRINITY_DN389754_c0_g2	XP_022089266	0	23	0	11	0	25	0	0	32	5	26	74	47	12	5	6	0	0	17	54	43
TRINITY_DN400506_c0_g1	XP_022089529	0	0	10	0	0	6	0	0	14	0	8	0	11	0	0	9	12	0	0	13	0
TRINITY_DN380349_c0_g1	XP_022089849	17	0	8	0	7	6	23	11	10	21	14	11	9	10	11	26	8	0	12	0	0
TRINITY_DN397913_c0_g5	XP_022090418	5	0	0	0	0	0	0	0	12	0	0	15	11	0	0	0	0	0	6	5	34
TRINITY_DN383957_c5_g1	XP_022090974	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	6	0	0	0	37	29
TRINITY_DN394066_c0_g1	XP_022091158	0	64	15	10	26	85	28	0	53	6	40	105	153	54	0	0	0	0	54	158	208
TRINITY_DN393182_c3_g1	XP_022091328	0	7	0	0	0	25	14	0	19	0	24	77	35	21	0	0	0	0	17	17	34
TRINITY_DN392984_c0_g6	XP_022091581	0	16	9	17	38	6	19	0	44	0	47	13	23	41	0	6	0	5	7	30	79
TRINITY_DN399199_c1_g2	XP_022092118	0	5	0	0	18	18	24	0	0	0	0	67	55	63	0	0	0	0	28	178	119
TRINITY_DN395286_c0_g6	XP_022092297	0	0	8	0	0	0	0	0	0	0	8	10	6	6	0	0	5	0	0	0	9
TRINITY_DN396503_c1_g9	XP_022092737	0	0	0	0	0	11	0	0	0	0	8	6	10	11	0	0	0	0	0	8	20
TRINITY_DN396036_c1_g2	XP_022093804	5	5	0	0	6	0	0	0	10	0	10	12	0	11	0	0	22	0	7	16	11
TRINITY_DN397754_c1_g5	XP_022094216	0	9	0	0	15	6	0	0	0	0	12	19	15	12	0	0	0	0	8	29	9
TRINITY_DN376177_c0_g1	XP_022094727	10	21	22	38	25	40	28	24	11	27	41	85	52	45	47	19	18	23	55	60	73
TRINITY_DN397697_c0_g6	XP_022094759	0	28	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	5	17	12
TRINITY_DN391203_c0_g2	XP_022094828	44	38	15	7	29	28	36	28	41	21	42	33	23	41	25	53	26	22	14	0	52
TRINITY_DN393685_c0_g7	XP_022095269	0	21	0	0	20	29	11	0	21	0	91	95	70	23	0	0	0	0	31	37	84
TRINITY_DN388297_c0_g2	XP_022095340	0	7	0	0	23	14	10	0	6	0	43	85	43	45	0	0	0	0	20	47	102
TRINITY_DN390301_c1_g4	XP_022095969	0	9	0	14	12	24	10	0	13	0	106	357	43	289	0	5	17	0	27	249	142
TRINITY_DN376760_c0_g2	XP_022096246	9	63	0	0	28	59	18	0	68	0	32	70	42	0	0	5	0	0	19	236	51
TRINITY_DN374785_c0_g1	XP_022096292	0	0	0	0	38	34	30	0	17	0	61	48	29	130	0	0	0	0	0	28	71
TRINITY_DN399901_c0_g6	XP_022096723	6	25	20	11	16	5	25	10	17	16	18	15	0	0	19	9	9	11	0	22	5
TRINITY_DN397391_c0_g1	XP_022097132	0	66	0	0	5	33	12	0	43	0	67	101	68	29	0	0	0	5	0	96	18
TRINITY_DN399804_c1_g1	XP_022097253	0	5	0	0	0	0	0	0	14	0	0	16	6	0	0	0	0	0	0	0	5
TRINITY_DN385733_c2_g3	XP_022097664	62	59	45	138	39	134	66	46	82	102	96	235	151	84	206	175	95	91	65	109	201
TRINITY_DN400066_c0_g1	XP_022098757	50	131	167	716	208	652	179	68	154	120	504	824	664	364	260	324	205	89	297	1172	432
TRINITY_DN395879_c1_g2	XP_022099407	75	162	101	166	205	153	175	75	220	78	196	191	185	220	188	109	130	100	93	329	326
TRINITY_DN398398_c2_g1	XP_022099443	0	7	0	0	18	27	21	0	23	0	83	63	17	79	0	0	0	0	12	6	6
TRINITY_DN355023_c0_g1	XP_022099546	0	0	0	0	0	10	0	0	0	0	10	33	0	11	0	0	0	0	0	28	269
TRINITY_DN396280_c0_g3	XP_022099652	0	0	0	0	0	22	11	0	0	0	0	7	31	34	0	0	0	0	0	33	43
TRINITY_DN400144_c0_g3	XP_022099777	0	5	0	0	0	0	0	0	5	0	0	50	36	5	0	0	0	0	18	17	134
TRINITY_DN400811_c6_g2	XP_022099833	0	55	0	0	0	0	0	0	58	0	18	0	0	0	0	0	0	0	0	5	26
TRINITY_DN393773_c1_g1	XP_022099920	12	201	0	11	196	451	127	0	127	7	325	509	576	368	0	7	5	15	133	569	675
TRINITY_DN394619_c2_g3	XP_022100475	0	0	0	0	5	17	0	0	0	0	25	0	6	5	0	0	0	0	0	5	23
TRINITY_DN398473_c3_g1	XP_022100587	0	22	0	0	6	71	38	0	15	0	53	73	81	54	0	0	0	0	21	85	74
TRINITY_DN396236_c0_g3	XP_022101059	0	0	0	0	0	7	0	0	0	0	45	28	20	19	0	0	0	0	5	18	20
TRINITY_DN393177_c1_g1	XP_022101311	0	0	0	0	6	27	25	0	0	0	42	62	48	47	0	0	0	0	41	22	87
TRINITY_DN395378_c1_g2	XP_022101825	10	24	0	0	0	0	7	0	14	0	6	0	0	0	5	0	0	0	0	6	0
TRINITY_DN394153_c3_g2	XP_022102377	0	5	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	5	6
TRINITY_DN447962_c0_g1	XP_022102528	0	150	0	0	7	64	0	0	170	0	0	43	191	6	0	0	0	0	0	24	0
TRINITY_DN396045_c0_g2	XP_022102605	0	52	0	0	192	247	323	0	88	6	151	1463	239	492	0	11	6	0	512	285	410
TRINITY_DN386089_c7_g1	XP_022103217	0	5	7	0	11	14	13	0	0	10	8	28	10	27	0	0	0	0	17	33	14
TRINITY_DN395558_c0_g11	XP_022104220	0	9	8	0	6	74	0	0	16	8	106	659	136	121	0	0	8	0	51	420	238
TRINITY_DN390194_c1_g5	XP_022104691	5	11	0	0	0	0	0	0	17	0	0	88	0	40	0	0	0	0	15	21	56
TRINITY_DN397053_c3_g2	XP_022104826	0	0	0	0	7	49	16	0	17	0	56	90	73	25	0	0	0	0	5	29	33
TRINITY_DN392746_c1_g2	XP_022105443	0	26	0	0	0	9	9	0	15	0	0	0	17	8	0	0	0	0	0	17	8
TRINITY_DN374088_c13_g2	XP_022105705	0	20	0	16	0	55	9	0	19	0	99	57	57	5	0	0	0	5	20	94	87
TRINITY_DN381042_c19_g1	XP_022105797	0	0	0	0	18	25	10	0	0	0	23	12	14	36	0	0	0	0	20	29	34
TRINITY_DN377598_c2_g7	XP_022106298	0	0	0	17	0	0	0	6	0	5	0	0	0	0	0	45	5	82	0	0	0
TRINITY_DN398273_c3_g3	XP_022106903	245	167	299	519	226	77	136	251	166	228	116	45	0	147	463	347	308	432	140	0	0
TRINITY_DN371067_c0_g1	XP_022107427	140	140	136	207	157	63	112	172	161	164	175	89	43	142	121	294	184	183	146	42	98
TRINITY_DN381153_c0_g3	XP_022109439	0	22	0	0	20	58	41	0	35	0	56	71	63	59	14	0	6	0	41	167	150
TRINITY_DN382697_c0_g4	XP_022109736	37	345	69	118	1007	2444	836	15	387	84	1335	4857	1912	1784	76	77	123	53	1183	2832	2649
TRINITY_DN385884_c4_g1	XP_022109736	12	104	7	79	529	301	410	0	102	25	649	264	170	828	10	13	15	0	150	610	608
TRINITY_DN389086_c2_g1	XP_022109736	0	25	0	0	5	271	12	0	16	0	54	107	193	6	0	0	7	0	5	75	44
TRINITY_DN397301_c5_g1	XP_022109736	0	5	0	0	8	17	0	0	7	0	5	9	14	18	0	0	0	0	0	17	32
TRINITY_DN378265_c2_g2	XP_022110155	0	0	0	0	0	16	13	0	9	0	60	67	26	56	0	0	0	0	17	23	113
TRINITY_DN398081_c0_g1	XP_022110505	6	0	7	5	17	20	6	6	5	0	0	19	30	11	0	5	5	0	37	12	42
TRINITY_DN385104_c5_g4	XP_022110657	89	341	184	434	1155	2016	1010	77	474	161	2580	3963	2765	2064	216	183	179	154	861	1779	2684
TRINITY_DN375811_c4_g1	XP_022110746	0	14	0	0	25	0	17	0	10	0	0	0	0	19	0	0	0	0	6	131	24
TRINITY_DN392184_c1_g2	XP_022111011	0	87	0	0	221	113	201	0	156	0	176	207	187	433	5	0	0	0	91	289	1643
TRINITY_DN370535_c0_g1	XP_022111099	0	12	0	0	11	15	5	0	12	0	18	22	29	10	0	0	15	0	5	0	12
TRINITY_DN398503_c0_g1	XP_022111250	0	27	5	0	28	34	34	0	26	0	43	87	111	57	0	0	0	0	33	97	101
TRINITY_DN391330_c3_g5	XP_022111319	0	29	0	30	116	145	111	0	58	0	322	163	167	316	0	0	0	0	111	167	443
TRINITY_DN400587_c2_g1	XP_022112034	0	5	11	0	0	0	5	0	6	0	0	0	5	0	13	24	0	16	0	48	0
TRINITY_DN397836_c2_g2	XP_022113634	0	0	0	0	0	5	0	0	0	0	8	16	9	9	0	0	0	0	0	11	0
TRINITY_DN400540_c2_g10	XP_022122864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	5	0	16	10
TRINITY_DN397982_c1_g7	XP_022173037	0	0	0	0	0	8	0	0	0	0	15	68	21	48	0	0	0	0	0	22	32
TRINITY_DN399443_c1_g1	XP_022194971	0	0	0	0	0	0	0	0	7	0	0	7	0	24	0	0	0	0	5	0	12
TRINITY_DN373522_c0_g2	XP_022198262	0	5	0	0	0	23	0	0	0	0	25	24	33	12	0	0	0	0	7	8	49
TRINITY_DN393198_c1_g2	XP_022237333	5	23	0	48	10	11	10	0	25	10	26	10	14	0	0	24	15	6	0	43	21
TRINITY_DN390531_c1_g1	XP_022238777	7	8	0	0	0	0	0	0	13	14	7	0	0	0	0	0	6	0	5	0	0
TRINITY_DN396271_c0_g1	XP_022239504	0	0	0	0	10	18	7	0	0	0	11	36	17	8	0	0	0	0	6	15	32
TRINITY_DN400417_c0_g3	XP_022240511	0	96	0	0	281	1026	249	0	69	10	512	2303	1119	601	0	0	0	0	553	489	635
TRINITY_DN397415_c0_g1	XP_022240839	0	0	0	0	13	34	0	0	10	0	60	84	22	46	0	0	0	0	0	12	130
TRINITY_DN394289_c1_g1	XP_022241232	37	192	46	111	524	1327	575	27	167	71	1113	2918	1245	1090	48	39	38	41	1133	1516	1456
TRINITY_DN390464_c2_g8	XP_022247865	10	14	10	19	5	18	9	7	31	0	44	27	13	5	13	10	0	9	11	21	31
TRINITY_DN382501_c6_g4	XP_022248277	0	0	0	0	0	21	0	0	0	0	0	41	41	6	0	0	0	0	0	12	35
TRINITY_DN393069_c0_g1	XP_022248483	77	172	131	368	242	410	219	97	219	103	211	689	492	447	270	327	150	95	267	638	659
TRINITY_DN393802_c0_g1	XP_022249805	0	16	0	0	0	0	0	0	7	0	6	5	0	12	0	0	0	0	0	15	26
TRINITY_DN370782_c0_g1	XP_022253420	0	11	0	0	22	39	21	0	7	0	46	109	70	111	0	0	0	0	65	150	131
TRINITY_DN392610_c2_g3	XP_022253799	6	8	0	7	0	0	6	6	18	18	0	10	11	6	0	6	0	5	0	19	26
TRINITY_DN395332_c0_g2	XP_022255358	164	122	140	261	226	217	138	228	138	167	130	186	98	177	249	131	116	258	135	199	265
TRINITY_DN385579_c3_g5	XP_022256948	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	9	0	0	0	14	14
TRINITY_DN397073_c2_g4	XP_022288432	9	0	0	11	38	103	18	0	14	7	74	187	76	53	14	10	6	6	39	91	113
TRINITY_DN393229_c0_g2	XP_022289236	27	66	13	18	22	20	19	23	78	28	48	90	13	23	8	19	14	21	15	5	58
TRINITY_DN396139_c18_g1	XP_022292546	0	13	12	0	13	0	0	7	10	0	0	0	0	0	0	11	6	12	0	0	0
TRINITY_DN398410_c2_g1	XP_022296909	0	0	0	0	0	51	22	0	16	0	37	142	78	31	5	5	0	0	41	139	196
TRINITY_DN373779_c0_g4	XP_022297186	7	63	20	28	144	297	136	5	84	22	278	518	368	321	21	29	18	12	133	459	435
