gene_id	accession_number	gene_desscritpion	X1C	X1O1	X1D1	X1OD1	X1O24	X1D24	X1OD24	X2C	X2O1	X2D1	X2OD1	X2O24	X2D24	X2OD24	X3C	X3O1	X3D1	X3OD1	X3O24	X3D24	X3OD24
TRINITY_DN370475_c0_g4	NA	NA	0	0	0	0	0	7	0	0	0	0	0	5	16	0	0	0	0	0	0	5	13
TRINITY_DN370498_c1_g2	NA	NA	50	55	17	45	109	82	64	18	86	49	177	271	94	189	23	33	17	72	83	7	120
TRINITY_DN370577_c0_g1	NA	NA	0	0	0	0	11	16	0	0	0	0	18	84	20	11	0	0	0	0	6	15	18
TRINITY_DN370582_c9_g2	NA	NA	0	5	0	0	37	14	46	0	28	0	47	39	13	70	0	0	0	0	25	56	92
TRINITY_DN370595_c0_g1	NA	NA	0	7	0	0	8	13	9	0	0	0	14	26	23	16	0	0	0	0	12	11	15
TRINITY_DN370606_c0_g1	NA	NA	0	0	0	0	0	10	0	0	0	0	18	19	11	13	0	0	0	0	12	32	30
TRINITY_DN370606_c0_g2	NA	NA	0	7	0	0	0	0	0	0	0	0	11	6	5	8	0	0	0	0	6	5	12
TRINITY_DN370687_c7_g1	NA	NA	0	8	0	0	0	15	0	0	13	0	27	38	29	0	0	0	0	0	0	0	0
TRINITY_DN370723_c15_g1	NA	NA	0	0	0	0	0	11	0	0	0	0	46	16	19	0	0	0	0	0	12	0	0
TRINITY_DN370735_c0_g8	NA	NA	0	32	7	0	40	119	13	0	50	0	104	132	146	40	0	0	0	0	41	153	108
TRINITY_DN370794_c15_g1	NA	NA	0	17	0	5	0	433	0	0	0	0	125	229	624	0	0	0	0	0	141	0	11
TRINITY_DN370830_c12_g1	NA	NA	0	0	0	0	0	78	0	0	0	0	9	8	89	0	0	0	0	0	7	0	0
TRINITY_DN370913_c1_g1	NA	NA	0	18	0	0	0	0	0	0	16	0	22	11	0	8	0	0	0	0	0	0	17
TRINITY_DN370922_c1_g2	NA	NA	0	9	0	0	11	10	9	0	0	0	12	31	28	6	0	0	0	0	14	36	55
TRINITY_DN370938_c12_g1	NA	NA	0	7	0	0	0	28	0	0	13	0	17	0	61	6	0	0	0	0	0	0	0
TRINITY_DN370940_c0_g1	NA	NA	0	72	0	0	27	22	24	0	68	0	87	39	68	28	0	0	0	0	10	92	95
TRINITY_DN370965_c0_g1	NA	NA	0	0	0	0	0	11	0	0	0	0	5	9	10	11	0	0	0	0	11	0	0
TRINITY_DN370981_c6_g1	NA	NA	0	0	0	0	0	5	5	0	0	0	15	15	14	0	0	0	0	0	0	0	0
TRINITY_DN371029_c2_g1	NA	NA	0	0	0	0	0	12	0	0	0	0	25	19	105	0	0	0	0	0	17	0	0
TRINITY_DN371041_c0_g1	NA	NA	0	8	0	0	0	6	0	0	12	0	0	6	10	0	0	0	0	0	0	10	0
TRINITY_DN371065_c1_g2	NA	NA	0	0	0	0	0	0	5	0	0	0	5	11	7	0	0	0	0	0	12	0	0
TRINITY_DN371082_c4_g1	NA	NA	0	0	6	0	0	40	0	0	0	0	13	92	60	0	0	0	0	0	0	0	0
TRINITY_DN371086_c0_g4	NA	NA	0	6	0	0	0	6	0	0	0	0	16	19	29	5	0	0	0	0	6	0	13
TRINITY_DN371093_c2_g1	NA	NA	0	5	0	0	7	9	0	0	0	0	5	0	14	0	0	0	0	0	0	0	0
TRINITY_DN371128_c0_g4	NA	NA	0	0	0	0	0	66	0	0	0	0	13	34	91	0	0	0	0	0	5	7	0
TRINITY_DN371139_c11_g2	NA	NA	0	23	0	0	0	19	0	0	23	0	47	42	66	0	0	0	0	0	5	6	13
TRINITY_DN371166_c0_g1	NA	NA	0	13	0	0	12	37	5	0	9	0	45	86	39	26	0	0	0	0	42	94	84
TRINITY_DN371206_c0_g1	NA	NA	0	0	0	0	0	7	0	0	0	5	0	6	0	5	0	0	0	0	5	0	0
TRINITY_DN371241_c5_g1	NA	NA	0	0	0	0	0	23	0	0	10	0	16	62	44	0	0	0	0	0	8	0	7
TRINITY_DN371243_c0_g3	NA	NA	0	8	0	0	0	34	0	0	0	0	7	48	102	0	0	0	0	0	0	0	0
TRINITY_DN371243_c0_g4	NA	NA	0	0	0	0	0	17	0	0	10	0	29	5	41	0	0	0	0	0	0	0	0
TRINITY_DN371257_c1_g3	NA	NA	0	17	0	0	0	18	0	0	21	0	35	128	41	0	0	0	0	0	18	0	0
TRINITY_DN371257_c1_g4	NA	NA	0	14	0	0	0	30	10	0	11	0	12	93	36	0	0	0	0	0	10	0	0
TRINITY_DN371262_c0_g1	NA	NA	0	34	0	28	107	127	101	0	44	0	223	259	201	180	0	5	0	0	75	163	233
TRINITY_DN371272_c0_g1	NA	NA	0	0	0	0	17	9	6	0	0	0	18	45	0	0	0	0	0	0	5	33	11
TRINITY_DN371286_c0_g1	NA	NA	0	49	0	0	10	62	15	0	47	0	0	84	130	21	0	0	0	0	69	53	5
TRINITY_DN371320_c0_g2	NA	NA	0	7	0	0	14	6	16	0	0	0	7	72	0	9	0	0	0	0	13	10	218
TRINITY_DN371344_c0_g2	NA	NA	81	131	47	47	41	120	62	63	108	57	156	170	304	60	45	29	39	53	81	236	382
TRINITY_DN371397_c0_g1	NA	NA	17	0	24	0	0	7	12	15	0	12	0	0	5	5	5	0	5	0	0	0	0
TRINITY_DN371439_c0_g1	NA	NA	0	15	0	0	29	128	23	0	29	0	121	290	82	14	0	0	0	0	56	131	18
TRINITY_DN371493_c10_g2	NA	NA	0	0	0	0	0	12	0	0	0	0	18	28	10	0	0	0	0	0	12	6	10
TRINITY_DN371526_c10_g3	NA	NA	0	0	0	0	46	26	29	0	16	0	58	177	40	34	0	0	0	0	51	64	121
TRINITY_DN371535_c1_g1	NA	NA	0	0	0	0	0	30	0	0	5	0	36	18	110	0	0	0	0	0	0	0	0
TRINITY_DN371541_c0_g1	NA	NA	15	28	62	81	23	14	20	40	38	62	135	57	0	26	102	108	45	87	51	70	71
TRINITY_DN371547_c1_g3	NA	NA	42	283	47	29	1944	2087	1434	21	352	57	1328	4306	2365	2902	38	35	60	31	749	2515	2056
TRINITY_DN371557_c15_g1	NA	NA	804	685	456	531	629	374	864	783	694	538	614	383	382	784	609	349	339	939	380	1477	1993
TRINITY_DN371578_c6_g4	NA	NA	0	31	0	0	0	12	0	0	59	0	69	18	9	0	0	0	0	0	6	0	7
TRINITY_DN371595_c0_g1	NA	NA	8	70	0	0	41	169	34	0	74	7	97	1600	204	53	0	0	6	5	0	153	11
TRINITY_DN371610_c0_g1	NA	NA	0	0	0	5	0	0	0	0	5	0	0	0	0	8	0	6	5	0	0	0	0
TRINITY_DN371680_c1_g5	NA	NA	0	0	6	0	0	24	0	0	0	0	26	12	17	0	0	0	0	0	0	0	0
TRINITY_DN371731_c0_g2	NA	NA	0	0	0	0	0	6	0	0	7	5	5	6	0	8	0	0	0	0	0	0	0
TRINITY_DN371744_c10_g1	NA	NA	47	43	31	16	10	9	7	130	36	71	19	13	0	50	105	90	38	119	19	0	0
TRINITY_DN371747_c9_g1	NA	NA	0	62	13	5	32	286	57	0	137	5	105	241	315	62	0	0	5	0	120	113	67
TRINITY_DN371765_c0_g1	NA	NA	0	7	0	0	0	17	9	0	7	0	57	72	25	29	0	0	0	0	65	23	69
TRINITY_DN371819_c0_g1	NA	NA	7	0	8	7	0	0	0	0	0	11	0	0	0	0	51	24	34	0	0	0	0
TRINITY_DN371878_c0_g1	NA	NA	0	0	0	0	9	10	22	0	8	0	15	43	10	37	0	0	0	0	13	68	11
TRINITY_DN371894_c0_g2	NA	NA	0	0	0	0	9	0	0	0	0	0	0	13	0	6	0	0	10	0	0	165	6
TRINITY_DN371907_c0_g1	NA	NA	0	5	0	0	9	30	0	0	0	0	0	7	31	9	0	0	8	0	0	29	0
TRINITY_DN371918_c4_g3	NA	NA	0	5	0	0	0	17	10	0	0	0	18	20	18	25	0	0	0	0	28	46	25
TRINITY_DN372012_c6_g1	NA	NA	0	14	0	0	0	78	0	0	12	0	38	15	197	0	0	0	0	0	0	0	0
TRINITY_DN372059_c0_g1	NA	NA	0	18	0	0	0	38	28	0	13	0	65	95	93	17	0	0	0	0	6	22	16
TRINITY_DN372059_c0_g2	NA	NA	0	11	0	0	0	0	0	0	0	0	11	5	7	0	0	0	0	0	0	10	0
TRINITY_DN372067_c16_g1	NA	NA	0	0	0	0	0	96	0	0	0	0	17	52	138	0	0	0	0	0	55	0	0
TRINITY_DN372125_c7_g4	NA	NA	5	46	0	0	0	198	0	0	36	0	85	291	240	0	0	0	0	0	128	0	0
TRINITY_DN372134_c8_g1	NA	NA	0	13	0	0	0	40	0	0	13	0	28	139	81	0	0	0	0	0	5	0	0
TRINITY_DN372167_c0_g1	NA	NA	0	0	0	0	10	0	8	0	0	0	0	53	0	12	0	0	0	0	6	45	6
TRINITY_DN372198_c0_g1	NA	NA	10	9	8	0	5	9	8	32	0	21	5	0	0	17	10	0	6	7	7	30	0
TRINITY_DN372198_c0_g2	NA	NA	7	8	10	5	8	0	0	16	7	15	0	0	0	7	7	0	14	9	14	0	0
TRINITY_DN372226_c0_g2	NA	NA	0	6	0	0	0	7	0	0	0	0	7	0	6	0	0	0	0	0	5	0	0
TRINITY_DN372249_c0_g3	NA	NA	0	13	0	0	5	22	6	0	0	0	8	30	26	18	0	0	0	0	12	21	6
TRINITY_DN372269_c9_g1	NA	NA	0	45	0	0	0	14	8	0	36	0	22	76	26	12	0	0	0	0	14	28	5
TRINITY_DN372278_c12_g1	NA	NA	0	6	0	0	0	49	0	0	0	0	17	107	76	0	0	0	0	0	31	0	0
TRINITY_DN372298_c8_g4	NA	NA	0	0	5	0	0	66	0	0	6	0	15	112	143	0	0	0	0	0	40	0	0
TRINITY_DN372326_c3_g4	NA	NA	0	25	0	0	6	35	5	0	14	0	136	62	20	9	0	0	0	0	31	0	15
TRINITY_DN372345_c2_g3	NA	NA	0	10	0	0	294	20	184	0	0	0	323	87	5	688	0	0	0	0	5	28	30
TRINITY_DN372401_c37_g1	NA	NA	0	0	0	0	0	12	0	0	0	0	291	48	20	0	0	0	0	0	46	0	0
TRINITY_DN372428_c6_g2	NA	NA	0	0	0	0	0	13	5	0	0	0	0	41	42	5	0	0	0	0	0	14	44
TRINITY_DN372447_c0_g1	NA	NA	0	5	0	0	84	63	63	0	10	0	40	134	40	97	0	0	0	0	60	113	193
TRINITY_DN372465_c0_g3	NA	NA	0	6	11	7	0	69	10	0	16	0	6	164	55	16	0	0	6	6	6	42	53
TRINITY_DN372488_c0_g1	NA	NA	0	0	0	0	77	0	194	0	18	0	5	0	0	318	0	0	0	0	0	36	65
TRINITY_DN372493_c9_g1	NA	NA	0	0	0	0	0	10	0	0	5	0	13	9	33	0	0	0	0	0	5	0	0
TRINITY_DN372510_c9_g1	NA	NA	0	87	0	0	0	61	6	0	79	0	90	372	151	0	0	0	0	0	72	0	5
TRINITY_DN372610_c1_g2	NA	NA	0	0	0	0	5	9	0	0	0	0	0	0	6	7	0	0	0	0	9	25	16
TRINITY_DN372616_c19_g1	NA	NA	5	10	0	0	0	91	0	0	12	0	43	90	167	12	0	0	0	0	34	18	0
TRINITY_DN372635_c0_g1	NA	NA	5	0	0	0	5	0	0	0	7	0	5	0	0	0	0	6	0	7	0	0	0
TRINITY_DN372671_c0_g2	NA	NA	0	16	0	0	0	17	5	0	6	0	0	0	23	0	0	0	0	0	0	0	0
TRINITY_DN372722_c14_g1	NA	NA	0	7	0	0	0	121	0	0	9	0	0	0	0	166	0	0	0	0	0	19	0
TRINITY_DN372749_c0_g1	NA	NA	0	13	0	0	0	0	0	0	25	0	14	5	6	0	0	0	0	0	11	0	0
TRINITY_DN372754_c0_g1	NA	NA	0	5	0	0	17	22	12	0	11	0	36	62	11	35	0	0	0	0	7	63	68
TRINITY_DN372766_c0_g1	NA	NA	0	0	0	0	10	11	0	0	6	0	16	50	12	30	0	0	0	0	5	54	58
TRINITY_DN372815_c0_g2	NA	NA	73	53	68	72	35	34	37	94	34	66	24	24	0	44	25	128	57	397	50	0	5
TRINITY_DN372845_c5_g2	NA	NA	0	5	0	0	0	27	0	0	0	0	36	137	89	0	0	0	0	0	49	0	0
TRINITY_DN372845_c5_g5	NA	NA	0	9	0	0	0	117	0	0	16	7	21	216	226	0	0	0	0	0	0	0	0
TRINITY_DN372894_c0_g1	NA	NA	0	7	0	0	0	5	0	0	0	0	0	16	9	18	0	0	0	0	0	20	31
TRINITY_DN372906_c0_g1	NA	NA	0	0	0	0	6	9	9	0	0	0	18	17	16	18	0	0	0	0	12	31	53
TRINITY_DN372915_c0_g1	NA	NA	0	14	0	0	0	6	0	0	32	0	63	19	14	0	0	0	0	0	18	17	45
TRINITY_DN372916_c1_g1	NA	NA	0	0	0	0	0	17	0	0	9	0	31	35	0	11	0	0	0	0	5	20	21
TRINITY_DN372936_c0_g1	NA	NA	0	6	0	11	14	41	31	0	34	0	68	38	47	36	0	7	5	0	0	115	52
TRINITY_DN372950_c10_g5	NA	NA	0	6	0	0	0	32	0	0	0	0	22	31	65	0	0	0	0	0	10	0	0
TRINITY_DN372960_c11_g6	NA	NA	0	0	0	0	0	6	0	0	0	0	6	7	12	0	0	0	0	0	0	7	0
TRINITY_DN372968_c12_g1	NA	NA	9	7	0	0	9	0	5	0	6	0	0	5	0	0	0	0	0	6	0	0	0
TRINITY_DN373086_c4_g4	NA	NA	8	17	6	7	7	0	13	0	0	12	21	9	0	6	8	9	10	0	14	0	0
TRINITY_DN373089_c19_g5	NA	NA	0	0	0	0	0	7	0	0	0	0	0	12	0	5	0	0	0	0	0	28	10
TRINITY_DN373089_c22_g1	NA	NA	0	7	0	0	0	16	0	0	0	0	10	19	54	0	0	0	0	0	0	0	0
TRINITY_DN373122_c8_g3	NA	NA	0	0	0	0	0	21	0	0	0	0	13	19	41	0	0	0	0	0	12	0	0
TRINITY_DN373145_c0_g1	NA	NA	0	5	0	0	11	0	0	0	15	0	0	0	12	5	0	0	0	0	0	0	0
TRINITY_DN373175_c11_g1	NA	NA	0	0	0	0	0	56	0	0	10	0	27	26	120	0	0	0	0	0	21	0	0
TRINITY_DN373241_c0_g2	NA	NA	0	0	0	0	0	33	0	0	0	0	10	39	43	0	0	0	0	0	6	0	0
TRINITY_DN373261_c7_g2	NA	NA	9	16	9	0	12	0	5	7	6	15	8	0	0	9	0	15	22	0	10	182	0
TRINITY_DN373313_c6_g2	NA	NA	0	7	0	0	0	129	0	0	7	0	40	42	110	0	0	0	0	0	0	0	0
TRINITY_DN373315_c7_g2	NA	NA	0	5	0	0	0	12	0	0	0	0	12	7	12	0	0	0	0	0	0	11	0
TRINITY_DN373321_c11_g4	NA	NA	503	347	279	393	270	180	414	545	285	389	245	148	174	289	464	235	238	557	226	543	692
TRINITY_DN373337_c0_g5	NA	NA	0	0	0	0	0	0	0	0	0	0	38	8	0	7	0	0	0	0	0	10	16
TRINITY_DN373362_c11_g2	NA	NA	0	29	0	0	5	14	0	0	39	0	60	24	27	0	0	0	0	0	8	9	46
TRINITY_DN373391_c0_g1	NA	NA	0	5	0	0	12	25	13	0	0	0	10	47	75	12	0	0	0	0	26	76	88
TRINITY_DN373458_c6_g2	NA	NA	0	6	0	0	0	41	0	0	22	0	8	8	64	0	0	0	0	0	0	0	0
TRINITY_DN373466_c10_g3	NA	NA	24	112	0	0	670	399	586	0	108	18	279	887	565	1164	0	21	24	8	276	1407	1005
TRINITY_DN373478_c0_g1	NA	NA	0	14	0	0	115	47	82	0	42	0	213	89	39	163	0	0	0	5	88	243	300
TRINITY_DN373479_c13_g3	NA	NA	0	0	0	0	26	49	13	0	11	0	14	84	82	38	0	0	0	0	15	24	39
TRINITY_DN373486_c8_g1	NA	NA	0	0	0	0	0	17	0	0	0	0	36	12	25	0	0	0	0	0	0	0	7
TRINITY_DN373500_c4_g1	NA	NA	0	6	0	0	0	21	0	0	0	0	11	128	30	0	0	0	0	0	9	0	0
TRINITY_DN373500_c4_g2	NA	NA	0	17	0	0	0	30	0	0	13	0	27	179	48	0	0	0	0	0	6	0	0
TRINITY_DN373529_c3_g3	NA	NA	0	20	0	0	0	11	0	0	18	0	112	78	53	12	0	0	0	0	10	7	0
TRINITY_DN373543_c10_g1	NA	NA	0	41	12	0	459	158	311	0	85	6	369	566	182	888	6	0	8	0	151	513	830
TRINITY_DN373543_c10_g4	NA	NA	0	0	0	0	0	0	16	0	0	0	15	52	0	33	0	0	0	0	8	0	111
TRINITY_DN373607_c20_g4	NA	NA	0	15	0	0	7	8	0	0	10	0	6	0	0	0	0	0	0	5	0	15	8
TRINITY_DN373618_c8_g4	NA	NA	0	20	0	0	0	85	5	0	24	0	63	77	142	0	0	5	0	0	0	5	5
TRINITY_DN373633_c0_g3	NA	NA	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	0	20	42	94
TRINITY_DN373655_c1_g1	NA	NA	0	42	0	0	0	170	0	0	40	0	56	18	278	14	0	0	0	0	5	0	0
TRINITY_DN373656_c6_g2	NA	NA	0	49	0	0	0	8	0	0	26	0	124	160	44	0	0	0	0	0	10	0	0
TRINITY_DN373670_c10_g3	NA	NA	0	0	0	0	0	19	0	0	0	0	96	58	7	0	0	0	0	0	19	15	25
TRINITY_DN373670_c10_g4	NA	NA	0	30	0	0	8	98	6	0	36	0	238	117	146	15	0	0	0	0	49	93	100
TRINITY_DN373695_c4_g1	NA	NA	0	0	0	0	0	10	0	0	0	0	7	79	41	0	0	0	0	0	10	0	0
TRINITY_DN373716_c15_g4	NA	NA	0	14	0	0	15	141	10	0	10	7	10	37	152	28	0	0	0	0	0	141	78
TRINITY_DN373795_c8_g1	NA	NA	0	0	0	0	0	20	0	0	5	0	16	26	41	0	0	0	0	0	0	0	0
TRINITY_DN373814_c8_g2	NA	NA	0	0	0	0	0	33	0	0	9	0	18	20	88	0	0	0	0	0	0	0	0
TRINITY_DN373819_c0_g1	NA	NA	0	0	0	0	0	6	0	0	13	0	0	23	7	0	0	0	0	0	0	19	43
TRINITY_DN373822_c17_g1	NA	NA	0	13	0	16	0	0	0	10	5	0	0	6	0	6	6	81	0	73	0	0	0
TRINITY_DN373822_c17_g7	NA	NA	0	8	10	0	0	0	0	0	6	0	7	0	0	0	0	10	9	0	8	0	0
TRINITY_DN373909_c10_g2	NA	NA	0	10	0	0	5	0	11	0	10	0	0	0	0	0	0	0	0	0	0	50	16
TRINITY_DN373928_c0_g2	NA	NA	0	0	0	0	6	0	5	0	0	0	0	0	12	18	0	0	0	0	10	10	26
TRINITY_DN374019_c8_g1	NA	NA	0	0	0	0	0	9	0	0	0	0	9	11	18	0	0	0	0	0	9	0	0
TRINITY_DN374022_c0_g1	NA	NA	0	15	0	0	15	0	21	0	33	0	84	41	31	39	0	0	0	0	20	45	78
TRINITY_DN374025_c0_g3	NA	NA	0	0	0	0	0	7	0	0	8	0	6	5	5	0	0	0	0	0	0	0	0
TRINITY_DN374032_c8_g2	NA	NA	0	0	0	0	0	62	0	0	0	0	17	34	87	0	0	0	0	0	14	0	0
TRINITY_DN374040_c1_g2	NA	NA	0	12	0	0	0	5	0	0	6	0	0	0	10	0	0	0	0	0	9	0	0
TRINITY_DN374047_c7_g1	NA	NA	0	7	6	0	7	6	22	0	0	5	0	5	6	21	0	0	0	0	0	17	45
TRINITY_DN374054_c14_g2	NA	NA	0	0	0	0	44	52	36	0	0	0	71	64	35	223	0	0	0	0	6	94	151
TRINITY_DN374059_c12_g4	NA	NA	0	6	0	0	0	33	0	0	6	0	27	14	67	0	0	0	0	0	0	0	0
TRINITY_DN374079_c5_g6	NA	NA	0	6	0	0	0	5	0	0	0	0	8	36	29	24	0	0	0	0	0	29	31
TRINITY_DN374085_c4_g2	NA	NA	0	0	0	0	0	0	0	0	6	0	5	26	7	0	0	0	0	0	5	0	0
TRINITY_DN374114_c6_g1	NA	NA	0	20	0	0	0	66	0	0	24	0	120	48	75	0	0	0	0	0	5	0	0
TRINITY_DN374127_c0_g2	NA	NA	0	6	0	0	0	6	0	0	8	0	14	18	24	7	0	0	0	0	0	11	18
TRINITY_DN374155_c0_g1	NA	NA	0	0	0	0	25	21	8	0	0	0	5	134	40	25	0	0	0	0	28	56	32
TRINITY_DN374156_c4_g11	NA	NA	0	0	0	0	0	78	0	0	0	0	9	47	103	0	0	0	0	0	14	0	0
TRINITY_DN374162_c13_g1	NA	NA	0	6	0	0	0	15	0	0	5	0	15	19	29	0	0	0	0	0	0	0	0
TRINITY_DN374199_c0_g2	NA	NA	10	0	5	35	5	0	6	5	16	17	0	41	0	24	0	9	14	18	11	18	52
TRINITY_DN374204_c0_g1	NA	NA	0	0	0	0	0	0	0	0	0	12	0	0	0	12	490	63	0	27	0	5	0
TRINITY_DN374210_c9_g2	NA	NA	0	0	0	0	0	45	0	0	0	0	12	43	42	0	0	0	0	0	9	0	0
TRINITY_DN374213_c0_g1	NA	NA	0	0	0	0	5	23	0	0	5	0	23	122	16	6	0	0	0	0	67	81	66
TRINITY_DN374226_c3_g1	NA	NA	0	13	0	0	0	22	0	0	0	0	8	33	17	0	0	0	0	0	7	0	0
TRINITY_DN374235_c1_g1	NA	NA	0	0	0	0	0	9	0	0	0	0	31	17	15	5	0	0	0	0	0	0	5
TRINITY_DN374238_c0_g2	NA	NA	0	0	0	0	0	10	0	0	6	0	18	13	37	0	0	0	0	0	0	0	0
TRINITY_DN374238_c0_g3	NA	NA	0	0	0	0	0	8	0	0	8	0	0	11	12	0	0	0	0	0	10	0	0
TRINITY_DN374259_c2_g1	NA	NA	0	11	0	0	13	56	21	0	10	6	54	99	61	24	0	0	0	0	15	55	53
TRINITY_DN374289_c6_g4	NA	NA	0	0	0	0	0	16	0	0	5	0	8	239	70	0	0	0	0	0	41	0	0
TRINITY_DN374325_c0_g1	NA	NA	0	0	0	0	0	7	0	0	0	0	0	13	11	0	0	0	0	0	5	0	8
TRINITY_DN374327_c8_g1	NA	NA	0	21	0	0	0	5	0	0	12	0	0	38	35	0	0	0	0	0	0	8	0
TRINITY_DN374335_c5_g4	NA	NA	0	5	0	0	65	53	68	0	9	0	176	177	93	61	0	5	0	0	107	329	324
TRINITY_DN374341_c0_g2	NA	NA	0	0	0	0	0	0	8	0	9	0	13	0	18	24	0	0	0	0	6	0	20
TRINITY_DN374352_c0_g1	NA	NA	0	0	0	0	0	0	0	0	0	0	28	31	0	19	0	0	0	0	0	6	24
TRINITY_DN374399_c0_g2	NA	NA	0	0	0	0	0	51	0	0	5	0	8	103	52	0	0	7	0	0	18	31	18
TRINITY_DN374426_c1_g12	NA	NA	0	0	0	0	12	0	0	0	0	0	11	15	7	10	0	0	0	0	0	14	20
TRINITY_DN374443_c2_g1	NA	NA	7	0	0	9	7	0	0	8	0	0	0	0	0	5	5	16	0	31	0	0	0
TRINITY_DN374463_c10_g1	NA	NA	0	0	0	0	0	13	0	0	0	0	16	30	18	22	0	0	0	0	7	70	28
TRINITY_DN374483_c0_g1	NA	NA	5	8	0	0	10	29	14	0	0	0	25	64	30	12	0	0	0	0	7	32	21
TRINITY_DN374522_c0_g2	NA	NA	6	16	0	0	32	52	42	0	10	0	68	124	104	57	0	0	0	5	8	75	159
TRINITY_DN374563_c0_g2	NA	NA	0	0	0	0	6	7	7	0	0	0	15	97	6	36	0	0	6	0	16	33	22
TRINITY_DN374578_c6_g1	NA	NA	202	137	237	104	116	53	139	182	135	227	66	22	0	116	159	256	156	197	126	5	13
TRINITY_DN374592_c9_g2	NA	NA	7	22	0	0	77	486	72	0	21	7	203	1011	540	220	0	6	0	0	107	269	296
TRINITY_DN374604_c11_g2	NA	NA	0	0	0	0	0	8	0	0	5	0	8	10	11	0	0	0	0	0	0	0	0
TRINITY_DN374615_c0_g12	NA	NA	0	7	0	0	0	11	0	0	6	0	30	108	16	9	6	0	0	0	9	46	47
TRINITY_DN374633_c2_g1	NA	NA	0	0	0	0	0	323	0	0	0	0	7	551	367	0	0	0	0	0	10	0	0
TRINITY_DN374643_c0_g2	NA	NA	0	23	0	0	0	5	0	0	38	0	9	7	0	0	0	0	0	0	6	8	21
TRINITY_DN374702_c0_g1	NA	NA	10	0	0	0	13	14	0	10	0	6	7	23	16	0	0	0	0	0	0	14	37
TRINITY_DN374724_c0_g3	NA	NA	0	0	0	0	0	10	8	0	0	0	24	30	23	13	0	0	0	0	10	25	24
TRINITY_DN374726_c5_g1	NA	NA	0	0	0	0	0	216	0	0	0	0	85	175	578	0	0	0	0	0	34	0	0
TRINITY_DN374763_c13_g1	NA	NA	0	0	5	0	0	22	0	0	0	0	17	12	15	0	0	0	0	0	13	0	0
TRINITY_DN374774_c3_g2	NA	NA	0	9	0	0	0	12	0	0	0	0	15	47	24	0	0	0	0	0	5	0	0
TRINITY_DN374784_c0_g3	NA	NA	0	0	0	0	0	0	5	0	0	0	0	5	0	13	0	0	0	0	0	8	17
TRINITY_DN374805_c0_g3	NA	NA	0	0	0	0	10	0	9	0	0	0	10	15	7	31	0	0	0	0	7	10	15
TRINITY_DN374820_c2_g1	NA	NA	9	6	0	0	0	0	0	6	0	5	0	0	0	0	0	5	0	6	0	0	0
TRINITY_DN374820_c7_g3	NA	NA	0	5	0	6	0	0	0	0	9	13	0	0	0	0	0	15	0	8	0	0	0
TRINITY_DN374863_c6_g2	NA	NA	0	0	0	0	6	29	7	0	8	0	29	64	103	0	0	0	0	0	0	0	0
TRINITY_DN374872_c0_g1	NA	NA	18	0	31	8	9	8	9	18	17	15	0	0	0	7	17	0	14	8	12	0	6
TRINITY_DN374876_c12_g3	NA	NA	0	18	0	0	0	39	5	0	0	0	12	26	87	0	0	0	5	0	12	0	0
TRINITY_DN374904_c10_g2	NA	NA	0	0	5	0	0	91	0	0	0	0	15	32	106	18	0	0	0	0	7	26	0
TRINITY_DN374907_c8_g1	NA	NA	0	0	0	0	0	9	0	0	0	0	8	27	20	0	0	0	0	0	24	0	0
TRINITY_DN374912_c7_g2	NA	NA	0	6	0	0	0	29	0	0	0	0	36	13	60	0	0	0	0	0	5	0	0
TRINITY_DN374936_c4_g3	NA	NA	0	0	0	0	0	0	0	0	0	0	21	31	7	15	0	0	0	0	0	0	24
TRINITY_DN374936_c4_g4	NA	NA	0	29	5	0	47	66	37	0	42	0	90	122	87	77	0	0	0	0	44	89	107
TRINITY_DN374942_c0_g2	NA	NA	0	7	0	0	5	0	0	0	0	0	32	28	5	12	0	0	0	0	7	0	14
TRINITY_DN374979_c1_g2	NA	NA	0	0	0	0	6	6	6	0	0	0	5	6	0	0	0	0	0	0	0	0	30
TRINITY_DN375012_c0_g1	NA	NA	0	0	0	0	0	31	8	0	8	0	11	11	38	5	0	0	0	0	0	32	7
TRINITY_DN375029_c6_g1	NA	NA	0	0	0	0	0	30	0	0	0	0	14	63	66	0	0	0	0	0	5	0	0
TRINITY_DN375030_c5_g2	NA	NA	0	66	0	0	325	195	306	0	67	0	221	134	217	536	28	0	0	0	86	722	598
TRINITY_DN375049_c3_g5	NA	NA	0	0	0	0	10	0	6	0	0	0	33	0	0	37	0	0	0	0	0	0	7
TRINITY_DN375049_c3_g6	NA	NA	5	0	0	0	252	103	164	0	8	0	14	291	110	482	0	0	6	0	208	222	85
TRINITY_DN375052_c4_g1	NA	NA	0	5	0	0	0	100	0	0	0	0	35	273	200	0	0	0	0	0	22	0	0
TRINITY_DN375079_c6_g1	NA	NA	0	0	0	0	0	0	8	5	0	8	0	0	0	5	0	11	0	7	0	0	0
TRINITY_DN375147_c0_g1	NA	NA	0	13	13	14	5	6	12	0	0	0	0	0	0	0	0	0	0	6	0	0	0
TRINITY_DN375174_c0_g1	NA	NA	0	0	0	0	15	0	16	0	0	0	0	10	0	23	0	0	0	0	13	17	7
TRINITY_DN375209_c0_g1	NA	NA	0	6	0	0	0	18	0	0	0	0	5	18	30	5	0	0	0	0	0	28	59
